"email","quality","result","free","role"
"happytimesdaycare@btconnect.com","good","ok","no","no"
"happytrailsplay@gmail.com","good","ok","yes","no"
"happytykes@btconnect.com","good","ok","no","no"
"hardwick@rosedenenurseries.co.uk","good","ok","no","no"
"harlequin@portlandnurseries.co.uk","good","ok","no","no"
"harpenden.lutonroad@brighthorizons.com","good","ok","no","no"
"harpendencentral@brighthorizons.com","good","ok","no","no"
"harpendenleytonroad.admin@busybees.com","good","ok","no","no"
"harrow@brightlittlestars.com","good","ok","no","no"
"harrow@christchurchkindergarten.co.uk","bad","invalid","no","no"
"harrow@littleaisha.co.uk","good","ok","no","no"
"harrow@wetherbyhouse.com","good","ok","no","no"
"harry@sportacus.co.uk","good","ok","no","no"
"hartford@paintpotsnurseries.co.uk","good","ok","no","no"
"harthampark@busybees.com","good","ok","no","no"
"harwell@brighthorizons.com","good","ok","no","no"
"harwoodcdn@aol.com","good","ok","yes","no"
"haslemere.daynursery@googlemail.com","good","ok","yes","no"
"haslemere@brighthorizons.com","good","ok","no","no"
"haslemere@toadhall-nursery.co.uk","risky","catch_all","no","no"
"haslucks@beechwoodchildcare.com","good","ok","no","no"
"hassockmoor@yahoo.co.uk","risky","unknown","yes","no"
"hastings@bearshousenursery.co.uk","good","ok","no","no"
"hatchend@brighthorizons.com","good","ok","no","no"
"hateley@kangaroopouch.org.uk","good","ok","no","no"
"hateley@unitedkidschildcare.com","good","ok","no","no"
"hatfield@squirrelsnurseries.co.uk","good","ok","no","no"
"hatfieldroad@busybees.com","good","ok","no","no"
"hathaway@hungrycaterpillars.co.uk","risky","catch_all","no","no"
"hattonhill@firststepsenterprise.co.uk","good","ok","no","no"
"havercroftmanager@kidsworld-childcare.co.uk","good","ok","no","no"
"hawkinge@kidease.co.uk","good","ok","no","no"
"hayley@blofieldnursery.com","risky","catch_all","no","no"
"hazebrouck@completechildcare.co.uk","good","ok","no","no"
"hazel@riversidedaynursery.org","good","ok","no","no"
"hazeldenecare@hotmail.com","good","ok","yes","no"
"hazlemere@thtjb-daynursery.co.uk","risky","catch_all","no","no"
"head@sandhurstnursery.com","good","ok","no","yes"
"head@st-clares.lancs.sch.uk","good","ok","no","yes"
"headchick@dickybirds.co.uk","good","ok","no","no"
"headmistress@harriethouseschool.co.uk","risky","catch_all","no","no",""
"headmistress@tissingtonkindergarten.com","risky","catch_all","no","no"
"headoffice@kiddiecarenurseries.co.uk","good","ok","no","yes"
"headoffice@littleraccoons.co.uk","good","ok","no","yes"
"headoffice360@yahoo.co.uk","risky","unknown","yes","no"
"headofficemanagement@brightlittlestars.com","good","ok","no","no"
"headstartnursery@aol.com","good","ok","yes","no"
"headstartnursery@yahoo.co.uk","risky","unknown","yes","no"
"headstartonthehill@yahoo.co.uk","risky","unknown","yes","no"
"heanor@cottagenursery.co.uk","good","ok","no","no"
"heather.young@childcare.uk.com","good","ok","no","no"
"heather@littleexplorers.co.uk","risky","catch_all","no","no"
"heather@little-tots.co.uk","good","ok","no","no"
"heathers@yorkchildcare.co.uk","good","ok","no","no"
"heathmill@tosn.co.uk","good","ok","no","no"
"heaton@stgabrielsnursery.co.uk","risky","catch_all","no","no"
"heatonmersey.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"heddon@leighsnurseries.co.uk","risky","catch_all","no","no"
"heeley@justforkidzltd.com","risky","catch_all","no","no"
"heidi@cuddlybeardaycare.co.uk","good","ok","no","no"
"helen.baker@daisychainchildcare.com","good","ok","no","no"
"helen@acornscirencester.com","good","ok","no","no"
"helen@strettondaynursery.co.uk","good","ok","no","no"
"helene@outdoorowls.co.uk","good","ok","no","no"
"helenhall@happydaysnursery.uk","good","ok","no","no"
"helenwg@lsnursery.com","risky","catch_all","no","no"
"hellinglypreschoolmanager@outlook.com","risky","unknown","yes","no"
"hello.littlestarsnursery@gmail.com","good","ok","yes","no"
"hello@appletreenurseryschools.co.uk","good","ok","no","yes"
"hello@bourtondaynursery.co.uk","risky","catch_all","no","yes"
"hello@canterburysnurseries.com","good","ok","no","yes"
"hello@codsallcommunitynursery.co.uk","good","ok","no","yes"
"hello@collegetownmontessori.co.uk","good","ok","no","yes"
"hello@creativemindsnursery.co.uk","good","ok","no","yes"
"hello@crofthousenursery.com","good","ok","no","yes"
"hello@dandelioneducationltd.com","good","ok","no","yes"
"hello@dandelionsfarndon.co.uk","good","ok","no","yes"
"hello@dimplesdaynursery.co.uk","good","ok","no","yes"
"hello@doodlespreschool.co.uk","good","ok","no","yes"
"hello@dreambiglittleone.net","good","ok","no","yes"
"hello@elmhursthousedaynursery.co.uk","risky","catch_all","no","yes"
"hello@fixbyhouse.co.uk","risky","catch_all","no","yes"
"hello@foundation-nurseries.com","risky","catch_all","no","yes"
"hello@goldensparksnursery.co.uk","good","ok","no","yes"
"hello@habitatpreschool.co.uk","risky","catch_all","no","yes"
"hello@highfieldhousenursery.com","good","ok","no","yes"
"hello@hippykids.co.uk","good","ok","no","yes"
"hello@jellybeanschildcare.com","good","ok","no","yes"
"hello@junioradventuresgroup.co.uk","good","ok","no","yes"
"hello@kinderzimmer.co.uk","good","ok","no","yes"
"hello@learningtreechildcare.co.uk","good","ok","no","yes"
"hello@littleadventuresnursery.com","good","ok","no","yes"
"hello@littlelionhearts.com","good","ok","no","yes"
"hello@littlemiracles.info","good","ok","no","yes"
"hello@littlepeanutsdaynursery.co.uk","good","ok","no","yes"
"hello@littleyearsnursery.co.uk","risky","catch_all","no","yes"
"hello@naranurseries.com","good","ok","no","yes"
"hello@outdoorowls.co.uk","good","ok","no","yes"
"hello@pepperpot-nursery.co.uk","good","ok","no","yes"
"hello@rainbow-woodpreston.co.uk","good","ok","no","yes"
"hello@risingstarswillerby.co.uk","good","ok","no","yes"
"hello@riversidenurseryschools.com","good","ok","no","yes"
"hello@safaristarsnursery.co.uk","risky","catch_all","no","yes"
"hello@shapenurture.solutions","good","ok","no","yes"
"hello@smilersnursery.co.uk","good","ok","no","yes"
"hello@stansteadmilldaynursery.co.uk","good","ok","no","yes"
"hello@starfishdaynursery.co.uk","risky","catch_all","no","yes"
"hello@steppingstonesdurham.com","good","ok","no","yes"
"hello@sunshinenursery.org","good","ok","no","yes"
"hello@teddieshouse.co.uk","risky","catch_all","no","yes"
"hello@thebristolmontessori.co.uk","good","ok","no","yes"
"hello@thelookoutdaynursery.co.uk","good","ok","no","yes"
"hello@tinybubblesnursery.co.uk","good","ok","no","yes"
"hello@upsadaisy-nursery.com","good","ok","no","yes"
"hello@westviewdaynursery.co.uk","good","ok","no","yes"
"hello@wgdn.co.uk","good","ok","no","yes"
"hello@woodlandsnurseryschool.co.uk","good","ok","no","yes"
"hellobumblebells@gmail.com","good","ok","yes","no"
"helpinghands.nursery@yahoo.co.uk","risky","unknown","yes","no"
"hemal@inspiredlearninggroup.co.uk","good","ok","no","no"
"hemel.hempstead@kindrednurseries.co.uk","good","ok","no","no"
"hemelhempstead@squirrelsnurseries.co.uk","good","ok","no","no"
"hemmingsway@sky.com","risky","catch_all","no","no"
"hemsleyhouse@storal.com","good","ok","no","no"
"hendon@brighthorizons.com","good","ok","no","no"
"henley@tosn.co.uk","good","ok","no","no"
"henry@pontelandchildcare.co.uk","risky","catch_all","no","no"
"hernebay@tmnurseries.com","risky","unknown","no","no"
"herstmonceuxpreschool@hotmail.com","good","ok","yes","no"
"hertford@brighthorizons.com","good","ok","no","no"
"hertfordbarns.nursery@childbase.com","good","ok","no","no"
"hessle@sunflowersdaynurseries.com","good","ok","no","no"
"hesslepreschoolnursery@yahoo.co.uk","risky","unknown","yes","no"
"heworth.centredirector@busybees.com","good","ok","no","no"
"hexham@kidsfirst.net","bad","invalid","no","no"
"heyford@tosn.co.uk","good","ok","no","no"
"hiddengemsdaycare@gmail.com","good","ok","yes","no"
"high.meadows@btconnect.com","good","ok","no","no"
"highamspark@brighthorizons.com","good","ok","no","no"
"highamvillagepreschool@gmail.com","good","ok","yes","no"
"highbury.lodge@childbase.com","good","ok","no","no"
"highdalenursery67@gmail.com","good","ok","yes","no",""
"higherbroughton@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"highercalldaynursery@gmail.com","good","ok","yes","no"
"highfield.nursery@childbase.com","good","ok","no","no"
"highfieldhall@carechiefs.com","good","ok","no","no"
"highfieldshoppers@gmail.com","good","ok","yes","no"
"highgate@eyced.co.uk","risky","catch_all","no","no"
"highhopesoos@gmail.com","good","ok","yes","no"
"highlane@ninasnurseries.com","good","ok","no","no"
"hillbury.house@btconnect.com","good","ok","no","no"
"hillcrest_risingstarsnursery@outlook.com","risky","unknown","yes","no"
"hillingdonhospital.centredirector@busybees.com","good","ok","no","no"
"hillsidedaynursery@hotmail.co.uk","good","ok","yes","no"
"hillsidedaynursery@outlook.com","risky","unknown","yes","no"
"hillsidessecretgarden@live..co.uk","bad","invalid","no","no"
"hilltop@gummybearsnursery.org","good","ok","no","no"
"hilltopdaycarenursery@yahoo.co.uk","risky","unknown","yes","no"
"hilltoptots@hotmail.com","good","ok","yes","no"
"hillyfields@fsmail.net","bad","invalid","yes","no"
"hinckley@brighthorizons.com","good","ok","no","no"
"hindley@brooklandschildcare.co.uk","good","ok","no","no"
"hindley2@brooklandschildcare.co.uk","good","ok","no","no"
"hindsfordlink@hotmail.com","good","ok","yes","no"
"hitchin@kiddicaru.com","good","ok","no","no"
"hitchin@toadhall-nursery.co.uk","risky","catch_all","no","no"
"hixon.manager@kidsplanetdaynurseries.co.uk","good","ok","no","no"
"hocuspocusdaynursery@outlook.com","risky","unknown","yes","no"
"hoddesdon@angelsatplay.co.uk","good","ok","no","no"
"hoddesdon@tiddleytotsnursery.com","good","ok","no","no"
"hollandpark@kerensnursery.com","good","ok","no","no"
"hollingarth@yahoo.co.uk","risky","unknown","yes","no"
"hollingburyparkplaygroup@gmail.com","good","ok","yes","no"
"hollybank@portlandnurseries.co.uk","risky","unknown","no","no"
"hollyfieldnursery@lineone.net","good","ok","no","no"
"hollyrd@brightbeginningsdaynurseries.com","bad","invalid","no","no"
"hollytreenursery@hotmail.co.uk","good","ok","yes","no"
"holyroodnurseries@bertramuk.com","good","ok","no","no"
"holyroodprestwich@thrivechildcare.com","good","ok","no","no"
"holyroodshaw@thrivechildcare.com","good","ok","no","no"
"home.from.home@hotmail.co.uk","good","ok","yes","no"
"homefromhomedaynursery@outlook.com","risky","unknown","yes","no"
"homestead_292@hotmail.com","good","ok","yes","no"
"honeybeardaycare1@outlook.com","risky","unknown","yes","no"
"hooton@s4yc.co.uk","good","ok","no","no"
"hootsschoolclub@gmail.com","good","ok","yes","no"
"hopepreschool@hotmail.co.uk","good","ok","yes","no"
"horizonsday@btinternet.com","risky","unknown","yes","no"
"horley@toadhall-nursery.co.uk","risky","catch_all","no","no"
"hornchurch@fledgelingsdaynursery.co.uk","risky","catch_all","no","no"
"hornsey@robothink.co.uk","risky","catch_all","no","no"
"houlton@tosn.co.uk","good","ok","no","no"
"houndowls@outlook.com","risky","unknown","yes","no"
"hounslow@brighthorizons.com","good","ok","no","no"
"hounslow@lullabiesdaynursery.co.uk","good","ok","no","no"
"hounslownursery@thecooperativechildcare.coop","risky","catch_all","no","no"
"hove@busybees.com","good","ok","no","no"
"hove@eachpeachchildcare.co.uk","good","ok","no","no"
"hovestation@hopscotch.uk.com","good","ok","no","no"
"howletchandshottonprimarychildcare@hotmail.co.uk","good","ok","yes","no"
"hpatel@littlewondersearlyyears.co.uk","good","ok","no","no"
"hq@capellas.co.uk","risky","catch_all","no","yes"
"htll@ymail.com","risky","unknown","yes","no"
"http://www.teddybearsinn.co.uk/","bad","invalid","no","no"
"hub.nursery@foundationsforlearning.co.uk","good","ok","no","no"
"huggiesdn@gmail.com","good","ok","yes","no"
"humera882@hotmail.com","good","ok","yes","no"
"humptydumptylichfield@tesco.net","risky","catch_all","no","no"
"humptydumptynursery@gmail.com","good","ok","yes","no"
"humptydumty06@aol.com","good","ok","yes","no"
"huntleywharf@monkeymoos.co.uk","good","ok","no","no"
"hurstclare@yahoo.com","risky","unknown","yes","no"
"hw@kzngroup.co.uk","good","ok","no","no"
"ian@forestschoolskindergarten.com","good","ok","no","no"
"ibi@thepmdgroup.com","good","ok","no","no"
"ifadahunsi@wmbchildcare.co.uk","bad","invalid","no","no"
"ilford@tamba-daynursery.co.uk","good","ok","no","no"
"ilkeston@toddlersuni.co.uk","good","ok","no","no"
"imaginenationwimbledon@gmail.com","good","ok","yes","no"
"immacux@yahoo.com","risky","unknown","yes","no"
"imogen.ann.hogg@gmail.com","good","ok","yes","no"
"imran@ashbournedaynurseries.com","good","ok","no","no"
"inbox@canterburyroaddaynursery.com","good","ok","no","yes"
"ince@littlegigglesnursery.co.uk","good","ok","no","no"
"inceywinceys@live.com","good","ok","yes","no"
"indiafear@outlook.com","good","ok","yes","no"
"infinitychildcareltd@hotmail.com","good","ok","yes","no"
"info.bretonside@topsdaynurseries.co.uk","good","ok","no","no"
"info.corfemullen@topsdaynurseries.co.uk","good","ok","no","no"
"info.daisydaycare@gmail.com","good","ok","yes","no"
"info.devonport@topsdaynurseries.co.uk","risky","unknown","no","no"
"info.emmergreenkindergarten@gmail.com","good","ok","yes","no"
"info.greenacres@gmail.com","good","ok","yes","no"
"info.lewishamjlk@yahoo.com","risky","unknown","yes","no"
"info.princerock@topsdaynurseries.co.uk","good","ok","no","no"
"info.priory@little-squirrels.com","risky","catch_all","no","no"
"info.rhch@topsdaynurseries.co.uk","risky","unknown","no","no"
"info.stonehouse@topsdaynurseries.co.uk","good","ok","no","no"
"info.tiddlywinks@gmail.com","good","ok","yes","no"
"info.wimborne@topsdaynurseries.co.uk","good","ok","no","no"
"info@025nursery.co.uk","good","ok","no","yes"
"info@1stsafari.co.uk","risky","catch_all","no","yes"
"info@1ststeppingstonesnursery.co.uk","risky","catch_all","no","yes"
"info@1ststepsnursery.co.uk","risky","catch_all","no","yes"
"info@22streetlanenursery.co.uk","good","ok","no","yes"
"info@345preschools.co.uk","bad","invalid","no","yes"
"info@4streetnursery.co.uk","good","ok","no","yes"
"info@567.co.uk","bad","invalid","no","yes"
"info@5stardaynursery.co.uk","good","ok","no","yes"
"info@a1funclub.co.uk","risky","catch_all","no","yes"
"info@aardvarkpreschoolandnursery.com","risky","catch_all","no","yes"
"info@abbeydalecottagenursery.co.uk","risky","catch_all","no","yes"
"info@abc123daynursery.com","good","ok","no","yes"
"info@abcfabulous.com","good","ok","no","yes"
"info@acorndaycare.co.uk","good","ok","no","yes"
"info@acornsdaynursery.co.uk","good","ok","no","yes"
"info@acorntooaknurseryandpreschool.co.uk","good","ok","no","yes"
"info@acresoffun.co.uk","good","ok","no","yes",""
"info@acrewooddaynursery.co.uk","good","ok","no","yes"
"info@adorablenurseryltd.co.uk","good","ok","no","yes"
"info@adventureclubsltd.co.uk","good","ok","no","yes"
"info@alba-teenyboppers.co.uk","good","ok","no","yes"
"info@alderleydaynursery.com","bad","invalid","no","yes"
"info@alexanderhousenursery.com","good","ok","no","yes"
"info@alexandramontessori.co.uk","risky","catch_all","no","yes"
"info@alphabearsnursery.co.uk","risky","unknown","no","yes"
"info@alpha-blocks.com","good","ok","no","yes"
"info@alphachildcare.com","risky","catch_all","no","yes"
"info@alphakindergarten.co.uk","good","ok","no","yes"
"info@andertondaynurseryltd.co.uk","good","ok","no","yes"
"info@appleblossomdaynursery.org.uk","good","ok","no","yes"
"info@applekids.co.uk","good","ok","no","yes"
"info@arborfieldvillagemontessori.co.uk","good","ok","no","yes"
"info@asan.org.uk","good","ok","no","yes"
"info@ashworthview.co.uk","risky","catch_all","no","yes"
"info@aylesfordpre-school.co.uk","good","ok","no","yes"
"info@babybede.org","good","ok","no","yes"
"info@babybrooknursery.co.uk","risky","catch_all","no","yes"
"info@balfournursery.com","risky","catch_all","no","yes"
"info@balloondaynursery.co.uk","risky","catch_all","no","yes"
"info@bambinosboutiquedaycare.co.uk","good","ok","no","yes"
"info@bambinosmontessori.co.uk","risky","catch_all","no","yes"
"info@bananamoon-altrincham.co.uk","good","ok","no","yes"
"info@bananamoon-caversham.co.uk","risky","catch_all","no","yes"
"info@bananamoon-harbury.co.uk","good","ok","no","yes"
"info@bananamoon-kempston.co.uk","good","ok","no","yes"
"info@bananamoon-lowersundon.co.uk","risky","catch_all","no","yes"
"info@bananamoon-meregreen.co.uk","risky","catch_all","no","yes"
"info@bananamoon-mirfield.co.uk","risky","catch_all","no","yes"
"info@bananamoon-norristhorpe.co.uk","risky","catch_all","no","yes"
"info@bananamoon-rothwell.co.uk","risky","catch_all","no","yes"
"info@bananamoon-sale.co.uk","risky","catch_all","no","yes"
"info@bananamoon-sheffield.co.uk","risky","catch_all","no","yes"
"info@bananamoon-stalbans.co.uk","risky","catch_all","no","yes"
"info@bananamoon-westbrom.co.uk","risky","catch_all","no","yes"
"info@bananamoon-wimbledon.co.uk","risky","catch_all","no","yes"
"info@bastonpreschool.org.uk","good","ok","no","yes"
"info@bbmc.co.uk","bad","invalid","no","yes"
"info@beactivesports.co.uk","risky","catch_all","no","yes"
"info@bearschildcare.co.uk","good","ok","no","yes"
"info@beatlewoods.co.uk","good","ok","no","yes"
"info@beckethalldaynursery.co.uk","good","ok","no","yes"
"info@beechgreendaynursery.co.uk","good","ok","no","yes"
"info@beehivenursery.co.uk","good","ok","no","yes"
"info@beenhampreschool.org","good","ok","no","yes",""
"info@behappypreschool.co.uk","good","ok","no","yes"
"info@bhdn.co.uk","risky","catch_all","no","yes"
"info@bishopstonbeanstalks.co.uk","good","ok","no","yes"
"info@bizzybeesbeighton.co.uk","good","ok","no","yes"
"info@blackberries.com","bad","invalid","no","yes"
